name,source_category
Hiro Yoshitoki,Category:Humans
Hisham bin Ziyad,Category:Humans
Histra,Category:Humans
Hitch,Category:Humans
Hiwa Itzusune,Category:Humans
Akura al-Hiyali,Category:Humans
Barzan al-Hiyali,Category:Humans
Hjollder,Category:Humans
Surrolph Hlakken,Category:Humans
Hlam,Category:Humans
Josura Hlammel,Category:Humans
Buorstag Hlammythyl,Category:Humans
Logros Hlandarr,Category:Humans
Maxer Hlarr,Category:Humans
Hlartenth,Category:Humans
Burdan Hlathiman,Category:Humans
Asbras Hlumin,Category:Humans
Hm-boye,Category:Humans
Tsao Ho,Category:Humans
Loy Ho-dun,Category:Humans
Helgar Hoaraxe,Category:Humans
Hobarth,Category:Humans
Rundeth Hobyltar,Category:Humans
Hochtl,Category:Humans
Hodkamset,Category:Humans
Hojo Haru,Category:Humans
Hojo Kamuri,Category:Humans
Hojo Kawakubo,Category:Humans
Hojo Todahiro,Category:Humans
Holang,Category:Humans
Targen Holdfast,Category:Humans
Giandro Holfast,Category:Humans
Howard Holiday,Category:Humans
Holin,Category:Humans
Holivanter,Category:Humans
Gideon Holke,Category:Humans
Bob Holmes,Category:Humans
Grayth Holmfast,Category:Humans
Holstmann,Category:Humans
Ampherd Holt,Category:Humans
Barefoot Holtman,Category:Humans
Chergon Holvik,Category:Humans
Homfast,Category:Humans
Hommel,Category:Humans
Honest Jon,Category:Humans
Hoond,Category:Humans
Ivrynxra Hoond,Category:Humans
Hopala,Category:Humans
Matthew Hopkins,Category:Humans
Horac,Category:Humans
Horedel,Category:Humans
Horemkensi,Category:Humans
Toke Horgath,Category:Humans
William Horgath,Category:Humans
Jallian Horgontivar,Category:Humans
Hori Chomin,Category:Humans
Hori Gutsu,Category:Humans
Taern Hornblade,Category:Humans
Betha Horndriver,Category:Humans
Ringult Hornhelm,Category:Humans
Harthulk Hornspear,Category:Humans
Natak Hornswallow,Category:Humans
Channas Hornweather,Category:Humans
Horoko,Category:Humans
Horse (individual),Category:Humans
Horuseres II,Category:Humans
Horuseres I,Category:Humans
Horusret I,Category:Humans
Horustep I,Category:Humans
Horustep II,Category:Humans
Horustep III,Category:Humans
Hoseki,Category:Humans
Hoshin,Category:Humans
Hoth,Category:Humans
Malas Hothemer,Category:Humans
Hoxitl,Category:Humans
Hoytir,Category:Humans
Elyril Hraven,Category:Humans
Hrolf,Category:Humans
Hrothgar,Category:Humans
Hrusse,Category:Humans
Hsieh Han Liu,Category:Humans
Jamal Hsirani,Category:Humans
Hsiung chi Kang,Category:Humans
Hsuang Yu Po,Category:Humans
Hu,Category:Humans
Hu Chien,Category:Humans
Hu Don,Category:Humans
Hua Li Te,Category:Humans
Huakal,Category:Humans
Huang Ch'ung,Category:Humans
Bresnos Huantilar,Category:Humans
Melendilar Huantilar,Category:Humans
Sadik el-Huari,Category:Humans
Huat Rhu,Category:Humans
Hucinda,Category:Humans
Hufeland,Category:Humans
Hugh,Category:Humans
Callidyrr Hugh,Category:Humans
Cymrych Hugh,Category:Humans
Hukdon,Category:Humans
Huktal,Category:Humans
Holly Huldane,Category:Humans
Huldur,Category:Humans
Hulfast,Category:Humans
Tessalar Hulicorm,Category:Humans
Hulik Strathtar,Category:Humans
Hulingishasa,Category:Humans
Hull,Category:Humans
Hullack Hawk,Category:Humans
Winstra Hullhollyn,Category:Humans
Angmar Hulmaster,Category:Humans
Geran Hulmaster,Category:Humans
Grigor Hulmaster,Category:Humans
Kara Hulmaster,Category:Humans
Sergen Hulmaster,Category:Humans
Serise Hulmaster,Category:Humans
Hulmm,Category:Humans
Dundast Hultel,Category:Humans
Gundul Hulvesper,Category:Humans
Torzhin Hulvesper,Category:Humans
Human,Category:Humans
Varce Humbletood,Category:Humans
Humgoole,Category:Humans
Hun-kho,Category:Humans
Jestin Hunrae,Category:Humans
Harkina Hunt,Category:Humans
Gerain Huntcrown,Category:Humans
Krell Huntcrown,Category:Humans
Lindon Huntcrown,Category:Humans
Ohrmatha Huntcrown,Category:Humans
Ulnder Huntcrown,Category:Humans
Huntingdown (Lord),Category:Humans
Huntinghorn (herald),Category:Humans
Huntley,Category:Humans
Agrast Huntsilver,Category:Humans
Belvedere Huntsilver,Category:Humans
Chanthar Huntsilver,Category:Humans
Cordryn Huntsilver,Category:Humans
Elanna Huntsilver,Category:Humans
Hundilavatar Huntsilver,Category:Humans
Jhalass Huntsilver,Category:Humans
Asbras Orthwood,Category:Humans
Jostlyn Huntsilver,Category:Humans
Lareth Huntsilver,Category:Humans
Maestoon Huntsilver,Category:Humans
Oriphaun Huntsilver,Category:Humans
Shalanna Huntsilver,Category:Humans
Karvan Hur,Category:Humans
Tar Hurara,Category:Humans
Huriot,Category:Humans
Taraj Hurlymm,Category:Humans
Huroola,Category:Humans
Huros,Category:Humans
Husijo,Category:Humans
Sithal Al-Husn,Category:Humans
Orbos Husteem,Category:Humans
Orlpar Husteem,Category:Humans
Julnar bint Julnar al-Huzuzi,Category:Humans
Miilal Hydcont,Category:Humans
Hydee,Category:Humans
Hyraken (lord),Category:Humans
Hyrriet,Category:Humans
Tolmara Hysstryn,Category:Humans
Hyurkes,Category:Humans
Bylanna Ianulin,Category:Humans
D. Iaroslav,Category:Humans
Ibalpiel,Category:Humans
Ibarum,Category:Humans
Ibn,Category:Humans
Ibn Al'Arif,Category:Humans
Ibrin,Category:Humans
Horomel Ibrin,Category:Humans
Ibron,Category:Humans
Ibtisam bint Latifa,Category:Humans
Ice Hunters,Category:Humans
Fara Icehewer,Category:Humans
Ichi,Category:Humans
Ichi Krijiku,Category:Humans
Nu'sazto Ichi,Category:Humans
Icy Trees,Category:Humans
Ido Kunarakuai,Category:Humans
Gamalon Idogyr,Category:Humans
Mynda Idogyr,Category:Humans
Idriane,Category:Humans
Idruth,Category:Humans
Ahmahd abd al-Iffa,Category:Humans
Igan,Category:Humans
Igi Saturo,Category:Humans
Igi Tajima,Category:Humans
Igidujin,Category:Humans
Giregi Igiri,Category:Humans
Ignatia,Category:Humans
Iguertin,Category:Humans
Igulik,Category:Humans
Ihre,Category:Humans
Ike Cascadion Vendar,Category:Humans
Ikitipsa,Category:Humans
Akira Iko,Category:Humans
Nadron Ilanis,Category:Humans
Janthasarde Ilbright,Category:Humans
Ilcanorr,Category:Humans
Andeth Ilchammar,Category:Humans
Ildathchance Orlaer,Category:Humans
Surgath Ilder,Category:Humans
Ildil,Category:Humans
Ildomyl,Category:Humans
Ildool (Lord),Category:Humans
Ildru,Category:Humans
Brella Ilfrost,Category:Humans
Ilhundyl,Category:Humans
Zeltabbar Iliphar,Category:Humans
Belhendar Ilistar,Category:Humans
Farnath Ilistar I,Category:Humans
Farnath Ilistar II,Category:Humans
Farnath Ilistar III,Category:Humans
Farnath Ilistar IV,Category:Humans
Temprith Ilistar I,Category:Humans
Thartryn Ilistar I,Category:Humans
Thartryn Ilistar II,Category:Humans
Halcoranth Ilistar,Category:Humans
Pendernath Ilistar,Category:Humans
Thartryn Ilistar III,Category:Humans
Yuldar Ilistiin,Category:Humans
Ilkor,Category:Humans
Daeclander Illance,Category:Humans
Dagh Illance,Category:Humans
Delamartina Illance,Category:Humans
Fraeyer Illance,Category:Humans
Garonder Illance,Category:Humans
Jhartos Illance,Category:Humans
Mallik Illance,Category:Humans
Martin Illance,Category:Humans
Sorgar Illance,Category:Humans
Traevyn Illance,Category:Humans
Szwentil Illeon,Category:Humans
Anthony Illistine,Category:Humans
Laviar Illistine,Category:Humans
Mulsantir Illistine I,Category:Humans
Mulsantir Illistine II,Category:Humans
Illius,Category:Humans
Illume,Category:Humans
Illuskan,Category:Humans
Ilmara,Category:Humans
Ilmeth,Category:Humans
Jandeth Ilmura,Category:Humans
Ilnabbath,Category:Humans
Ilphara,Category:Humans
Ilphemon,Category:Humans
Tammith Iltazyarra,Category:Humans
Ilthond,Category:Humans
Ilthor,Category:Humans
Iltmul,Category:Humans
Ilva,Category:Humans
Ajantis Ilvastarr,Category:Humans
Ilverr Glaengath,Category:Humans
Dauner Ilzimmer,Category:Humans
Imani,Category:Humans
Imar Abd al-Amin,Category:Humans
Imaskari,Category:Humans
Imbaerl,Category:Humans
Imblaskos,Category:Humans
Threldryn Imbranneth,Category:Humans
Imbrar II,Category:Humans
Imizael,Category:Humans
Theodosia Immartyred,Category:Humans
Chaldara Immerstar,Category:Humans
Halautha Immerstar,Category:Humans
Imnezzar,Category:Humans
Imoen,Category:Humans
Imphras I,Category:Humans
Imphras II,Category:Humans
Imphras III,Category:Humans
Imphras V,Category:Humans
Imphras IV,Category:Humans
Imprudence,Category:Humans
Imre,Category:Humans
Audara Imryth,Category:Humans
Imsha,Category:Humans
Imthalos,Category:Humans
Nalva Imthree,Category:Humans
Selda Imyara,Category:Humans
Inash,Category:Humans
Incylia,Category:Humans
Yather Indaglol,Category:Humans
Desther Indelayne,Category:Humans
Cosmas Indicopleustes,Category:Humans
Dannbo Indigo,Category:Humans
Thalaera Indlerith,Category:Humans
Lastraeya Indomurr,Category:Humans
Indrina Lamsensettle,Category:Humans
Ines,Category:Humans
Inete,Category:Humans
Tia Ingelri,Category:Humans
Tokuro Osafune,Category:Humans
Imerra Ingerr,Category:Humans
Iniarv,Category:Humans
Tearah Initoo,Category:Humans
Erich Inshiland,Category:Humans
Laspeera Inthré,Category:Humans
Inum,Category:Humans
Inwhar III,Category:Humans
Esklindrar Iol,Category:Humans
Iolrak,Category:Humans
Ionoi,Category:Humans
Congenio Ioun,Category:Humans
Ipana III,Category:Humans
Ippsley,Category:Humans
Ipswitch,Category:Humans
Ira,Category:Humans
Elguth Iramblin,Category:Humans
Iraun,Category:Humans
Hunn Irblast,Category:Humans
Zuras el Ireen,Category:Humans
Tazmon Iridar,Category:Humans
Khralver Irilingstar,Category:Humans
Broargar Iringil,Category:Humans
Iritar,Category:Humans
Kaylessa Irkell,Category:Humans
Hulraven Irlingstar,Category:Humans
Moarinskoar Irlingstar,Category:Humans
Irlmarren,Category:Humans
Mistmyr Iroan,Category:Humans
Guldagh Ironfist,Category:Humans
Dagnalla Irongard,Category:Humans
Rendal Ironguard,Category:Humans
Dhurthal Ironhand,Category:Humans
Imglor Ironhand,Category:Humans
Thelgaar Ironhand,Category:Humans
Langreth Ironhorn,Category:Humans
Azreena Ironoath,Category:Humans
Aldeth Ironsar,Category:Humans
Ghaark Ironseth,Category:Humans
Togar Ironseth,Category:Humans
Kuri Ironspike,Category:Humans
Rensharra Ironstave,Category:Humans
Tholli Ironweaver,Category:Humans
Alasz Ironwood,Category:Humans
Irphiina,Category:Humans
Aida al-Irrahman,Category:Humans
Irvag,Category:Humans
Isela,Category:Humans
Isfizari ibn-Atash,Category:Humans
Ishi,Category:Humans
Ishira,Category:Humans
Jalavaerra Ishtra,Category:Humans
Isimud,Category:Humans
Iskander,Category:Humans
Kiros Iskin,Category:Humans
Isolde,Category:Humans
Isparla,Category:Humans
Isryl,Category:Humans
Issacortae,Category:Humans
Issani,Category:Humans
Issayk,Category:Humans
Isteval,Category:Humans
Jasha Istor,Category:Humans
Isyio,Category:Humans
Alcina Ithal,Category:Humans
Arhymeria Ithal,Category:Humans
Clovis Ithal II (chieftain),Category:Humans
Corin Ithal,Category:Humans
Darrom Ithal,Category:Humans
Garynor Ithal,Category:Humans
Lharida Ithal,Category:Humans
Mong Ithal,Category:Humans
Nishan Ithal,Category:Humans
Tyrom Ithal,Category:Humans
Zahyra Ithal,Category:Humans
Itharr Jathram,Category:Humans
Ithboltar,Category:Humans
Jalaunther Ithbreeiur,Category:Humans
Helisa Ithcanter,Category:Humans
Geildarr Ithym,Category:Humans
Ito,Category:Humans
Ito Chomei,Category:Humans
Ito Kiku,Category:Humans
Ito Murasame,Category:Humans
Ito Tadahiro,Category:Humans
Ito Yoichi,Category:Humans
Itza,Category:Humans
Iulutiun,Category:Humans
Ivor,Category:Humans
Ivrin,Category:Humans
Jamal Elijiwan al-Iwlid,Category:Humans
Ixas,Category:Humans
Iyraclea,Category:Humans
Chantlarn Iyrmerr,Category:Humans
Iyrtaryld,Category:Humans
Iyvdanya,Category:Humans
Izco I,Category:Humans
Izco II,Category:Humans
Izefia,Category:Humans
Izzy,Category:Humans
J'ehlar,Category:Humans
Marwan al-Jabal al-Hiyali,Category:Humans
Jabarl,Category:Humans
Jabbar,Category:Humans
Jacek,Category:Humans
Jacko,Category:Humans
Jackson,Category:Humans
Jacob,Category:Humans
Arne Jacobson,Category:Humans
Jacoby,Category:Humans
Jadaran,Category:Humans
Gareth Jadaren,Category:Humans
Jade Panther,Category:Humans
Hitoshi Jade,Category:Humans
Jadethread,Category:Humans
Abu Jafar,Category:Humans
Corwyn Jaffe,Category:Humans
Jagaerda,Category:Humans
Jagdish,Category:Humans
Elok Jaharwon,Category:Humans
Jahed,Category:Humans
Jakkob,Category:Humans
Jalboun,Category:Humans
Bahija Jalin,Category:Humans
Garomar Jalt,Category:Humans
Jamad,Category:Humans
Jamal,Category:Humans
Jamal bin Alia,Category:Humans
Alia al-Jamal,Category:Humans
Alia Jamal,Category:Humans
El Jambiya,Category:Humans
Jamie,Category:Humans
Essafah al-Jamila,Category:Humans
Jaddat Jamila,Category:Humans
Jamilah,Category:Humans
Jamison,Category:Humans
Husam al-Jana,Category:Humans
Jandar,Category:Humans
Jandather,Category:Humans
Jang,Category:Humans
Janin,Category:Humans
Janina,Category:Humans
Firelia Jannath,Category:Humans
Liia Jannath,Category:Humans
Raylen Jannath,Category:Humans
Janssen,Category:Humans
Janszobur,Category:Humans
Janthool,Category:Humans
Janussi,Category:Humans
Janya bint Khalil,Category:Humans
Janzobur,Category:Humans
Jaqolya,Category:Humans
Jarbarkas,Category:Humans
Cela Jardi,Category:Humans
Jardwim,Category:Humans
Jared (merchant),Category:Humans
Jarekos,Category:Humans
Jarg,Category:Humans
Jari,Category:Humans
Jarial,Category:Humans
Jaris,Category:Humans
Jarm,Category:Humans
Lhrek Jarsyn,Category:Humans
Mikhael Jarvin,Category:Humans
Jarvis,Category:Humans
Jase,Category:Humans
Jayani al-Jasir,Category:Humans
Kemil Abd al-Jasir,Category:Humans
Jaskir Dawn,Category:Humans
Hurim Jaskyr,Category:Humans
Jasmine,Category:Humans
Davra Jassur,Category:Humans
Jaszur,Category:Humans
Dolrur Jathlet,Category:Humans
Elsraea Jathlet,Category:Humans
Feldaern Jathlet,Category:Humans
Jolthur Jathlet,Category:Humans
Malthorn Jathlet,Category:Humans
Jaufan,Category:Humans
Javal,Category:Humans
Javor,Category:Humans
Shing Jaw-long,Category:Humans
Akamar al-Jawahirji,Category:Humans
Azuah al-Jawwaf,Category:Humans
Jaxsen,Category:Humans
Adil al-Jazarijja,Category:Humans
Aisha al-Jazarijja,Category:Humans
Dalida al-Jazarijja,Category:Humans
Jeagermeister,Category:Humans
Jeanelle,Category:Humans
Jed,Category:Humans
Uncle Jed,Category:Humans
Jedd,Category:Humans
Hercubes Jedea,Category:Humans
Soldim Jedea,Category:Humans
Jeffy,Category:Humans
Jehokim,Category:Humans
Myrkyssa Jelan,Category:Humans
Jemra Rhindaun,Category:Humans
Jenks,Category:Humans
Jensena,Category:Humans
Hesten Jenz,Category:Humans
Jenzar,Category:Humans
Jeorna,Category:Humans
Jeorug Khalaga,Category:Humans
Jephford,Category:Humans
Jerick,Category:Humans
Jerlia,Category:Humans
Jerome,Category:Humans
Jerot Galgin,Category:Humans
Ammon Jerro,Category:Humans
Shandra Jerro,Category:Humans
Jerrod,Category:Humans
Jerry,Category:Humans
Jesket,Category:Humans
Jessamine,Category:Humans
Jesse,Category:Humans
Jessiyah,Category:Humans
Jessup,Category:Humans
Vester Jessup,Category:Humans
Jesthren,Category:Humans
Jestra,Category:Humans
Jhaam Dath,Category:Humans
Kiser Jhaeri,Category:Humans
Jhamil al Tassand,Category:Humans
Jharakphred,Category:Humans
Jharkheld,Category:Humans
Jhassalan,Category:Humans
Jhasso,Category:Humans
Klim Jhasso,Category:Humans
Jhatli,Category:Humans
Jherek,Category:Humans
Jhezzail,Category:Humans
Jhoaz,Category:Humans
Jhonen,Category:Humans
Jhorrgel,Category:Humans
Acham el Jhotos,Category:Humans
Munaa el Jhotos,Category:Humans
Ravu Jhuristhen,Category:Humans
Jhyak,Category:Humans
Mukow Jian,Category:Humans
Jierdan,Category:Humans
Al Jilida,Category:Humans
Jimmy (pirate),Category:Humans
Jimn,Category:Humans
Jinchin,Category:Humans
Jinjivar,Category:Humans
T'o Fang Jio,Category:Humans
Jirozu,Category:Humans
Jisaron,Category:Humans
Jobal,Category:Humans
Joben,Category:Humans
Jobojo Hugvi,Category:Humans
Jochris,Category:Humans
Grainne Jodhpur,Category:Humans
Joei,Category:Humans
Joel,Category:Humans
Joelem,Category:Humans
Johanna,Category:Humans
Yannik Johastra,Category:Humans
Johl,Category:Humans
John (Elversult),Category:Humans
Johnny,Category:Humans
Crowler Johns,Category:Humans
Joia,Category:Humans
Bagatur Jokai,Category:Humans
Jolarr,Category:Humans
Joliet,Category:Humans
Joluv,Category:Humans
Jomhur,Category:Humans
Jonah (news hawker),Category:Humans
Jondalar,Category:Humans
Davy Jones,Category:Humans
Ferret Jones,Category:Humans
Ilmurk Jongrath,Category:Humans
Jono Branton,Category:Humans
Jonren,Category:Humans
Lewy Jons,Category:Humans
Joon Tsao Choo,Category:Humans
Jopi,Category:Humans
Joppa,Category:Humans
Jorge,Category:Humans
Jorid,Category:Humans
Jorik,Category:Humans
Jorkens,Category:Humans
Thyrius Jorman,Category:Humans
Joru,Category:Humans
Jorunhast,Category:Humans
Azbara Jos,Category:Humans
Josef,Category:Humans
Joseph,Category:Humans
Jospil,Category:Humans
Gavilon Jostins,Category:Humans
Jott,Category:Humans
Nylas Jowd,Category:Humans
Joy (Sister of Chauntea),Category:Humans
Ju Huo Wang,Category:Humans
Ju-Hai Chou,Category:Humans
Jubal,Category:Humans
Juhni,Category:Humans
Jui-jung Nu Nam,Category:Humans
Jujiohi Koti,Category:Humans
Jukini,Category:Humans
Julann,Category:Humans
Emmer Jundhyl,Category:Humans
Juni,Category:Humans
Eth Junster,Category:Humans
Junyu,Category:Humans
Seren Juramot,Category:Humans
Jurash,Category:Humans
Jurgen,Category:Humans
Jushiro,Category:Humans
Jusprar,Category:Humans
Jutta,Category:Humans
Porter Juxon,Category:Humans
Uthgang Jyarl,Category:Humans
Pherria Jynks,Category:Humans
Jyordhan,Category:Humans
Jyseria,Category:Humans
Qar Jysstev,Category:Humans
K'ai Hua Liu,Category:Humans
K'lahu,Category:Humans
Zutto K'Lotha,Category:Humans
K'rvan,Category:Humans
Galfrey Kaarne,Category:Humans
Kabina,Category:Humans
Kachin,Category:Humans
Kadar al Ilmater,Category:Humans
Kromm Kadar,Category:Humans
Kadokawa Shigetada,Category:Humans
Kadokawa Yori,Category:Humans
Kadumi,Category:Humans
Kaedros,Category:Humans
Kaeira,Category:Humans
Kaele Nierna,Category:Humans
Tareen Kafour,Category:Humans
Kagemni,Category:Humans
Kagran,Category:Humans
Asraf el Kahaman,Category:Humans
Ramad bin Yusif al-Kahn,Category:Humans
Zamanyeh bint Salman al-Kahn,Category:Humans
Kai Tsao Shou Chin,Category:Humans
Kaian,Category:Humans
Kaitlynn,Category:Humans
Aloth Kakanos,Category:Humans
Romsan Kal,Category:Humans
Akim al-Kalaas,Category:Humans
Oryk Kalain,Category:Humans
Kalarzim,Category:Humans
Kalassyn,Category:Humans
Alfonse Kalazorn,Category:Humans
Fasim Kaldur,Category:Humans
Kaled bin Zafir,Category:Humans
Kalia,Category:Humans
Kalil yi Tulmon,Category:Humans
Ala'i Kalin,Category:Humans
Mamood Kalin,Category:Humans
Kalivan,Category:Humans
Kallicl,Category:Humans
Kalnak,Category:Humans
Kalris,Category:Humans
Sephek Kaltro,Category:Humans
Kalugin,Category:Humans
Mu'izzi al-Kamar,Category:Humans
Kamo Ti,Category:Humans
Kamon,Category:Humans
Kana,Category:Humans
Farim al-Kanafi,Category:Humans
Kane,Category:Humans
Kao Chou Tang,Category:Humans
Kao Shan Ten,Category:Humans
